,ratio,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,200.60951850957798,1.0,0.8325027409548489,1.0,0.832502740954849,499,0.0
1,200.60951850957798,1.0,0.8304179540848533,1.0,0.8304179540848533,499,0.5
2,200.60951850957798,1.0,0.8538821887770357,1.0,0.8538821887770358,499,1.0
3,200.60951850957798,1.0,0.8728695305491877,1.0,0.8728695305491876,499,2.0
4,200.60951850957798,1.0,0.869779726901226,1.0,0.869779726901226,499,3.0
5,200.60951850957798,1.0,0.8744891856872321,1.0,0.8744891856872321,499,4.0
6,200.60951850957798,1.0,0.8468553772550583,1.0,0.8468553772550583,499,5.0
7,200.60951850957798,1.0,0.8244756165826995,1.0,0.8244756165826994,0,0.0
8,200.60951850957798,1.0,0.8530326978168528,1.0,0.8530326978168528,0,0.5
9,200.60951850957798,1.0,0.820565379169548,1.0,0.820565379169548,0,1.0
10,200.60951850957798,1.0,0.8203101847278474,1.0,0.8203101847278476,0,2.0
11,200.60951850957798,1.0,0.8522671144917514,1.0,0.8522671144917515,0,3.0
12,200.60951850957798,1.0,0.8580295696269222,1.0,0.8580295696269222,0,4.0
13,200.60951850957798,1.0,0.8373258915341303,1.0,0.8373258915341302,0,5.0
14,200.60951850957798,1.0,0.8525058447759228,1.0,0.8525058447759228,1,0.0
15,200.60951850957798,1.0,0.8713737693042247,1.0,0.8713737693042247,1,0.5
16,200.60951850957798,1.0,0.8572310579867629,1.0,0.8572310579867628,1,1.0
17,200.60951850957798,1.0,0.8721722809443841,1.0,0.8721722809443841,1,2.0
18,200.60951850957798,1.0,0.8564654746616616,1.0,0.8564654746616616,1,3.0
19,200.60951850957798,1.0,0.8606473706740426,1.0,0.8606473706740426,1,4.0
20,200.60951850957798,1.0,0.8588280812670815,1.0,0.8588280812670817,1,5.0
21,200.60951850957798,1.0,0.808225493101518,1.0,0.808225493101518,2,0.0
22,200.60951850957798,1.0,0.863775560604564,1.0,0.8637755606045638,2,0.5
23,200.60951850957798,1.0,0.8391451809410913,1.0,0.8391451809410913,2,1.0
24,200.60951850957798,1.0,0.8564490105041326,1.0,0.8564490105041325,2,2.0
25,200.60951850957798,1.0,0.8740080345088742,1.0,0.8740080345088742,2,3.0
26,200.60951850957798,1.0,0.8465046593565807,1.0,0.8465046593565808,2,4.0
27,200.60951850957798,1.0,0.8535760150153116,1.0,0.8535760150153117,2,5.0
28,200.60951850957798,1.0,0.8367990384932004,1.0,0.8367990384932003,3,0.0
29,200.60951850957798,1.0,0.8409973986631103,1.0,0.8409973986631104,3,0.5
30,200.60951850957798,1.0,0.8504313609272613,1.0,0.8504313609272613,3,1.0
31,200.60951850957798,1.0,0.8525387730909808,1.0,0.852538773090981,3,2.0
32,200.60951850957798,1.0,0.8493941190029305,1.0,0.8493941190029306,3,3.0
33,200.60951850957798,1.0,0.8481016826368996,1.0,0.8481016826368994,3,4.0
34,200.60951850957798,1.0,0.8572639863018209,1.0,0.857263986301821,3,5.0
35,200.60951850957798,1.0,0.8250024696236294,1.0,0.8250024696236293,4,0.0
36,200.60951850957798,1.0,0.8498880437288024,1.0,0.8498880437288024,4,0.5
37,200.60951850957798,1.0,0.8512134084098917,1.0,0.8512134084098917,4,1.0
38,200.60951850957798,1.0,0.8446689057920906,1.0,0.8446689057920906,4,2.0
39,200.60951850957798,1.0,0.8459942704731799,1.0,0.8459942704731799,4,3.0
40,200.60951850957798,1.0,0.8562102802199612,1.0,0.8562102802199612,4,4.0
41,200.60951850957798,1.0,0.8349962132437684,1.0,0.8349962132437683,4,5.0
42,200.60951850957798,1.0,0.8666650202509137,1.0,0.8666650202509139,5,0.0
43,200.60951850957798,1.0,0.844924100233791,1.0,0.844924100233791,5,0.5
44,200.60951850957798,1.0,0.8375975501333597,1.0,0.8375975501333597,5,1.0
45,200.60951850957798,1.0,0.8850225558958147,1.0,0.8850225558958148,5,2.0
46,200.60951850957798,1.0,0.8802973426849748,1.0,0.8802973426849748,5,3.0
47,200.60951850957798,1.0,0.8653725838848826,1.0,0.8653725838848827,5,4.0
48,200.60951850957798,1.0,0.8666979485659718,1.0,0.8666979485659718,5,5.0
49,200.60951850957798,1.0,0.8626317184704088,1.0,0.8626317184704089,6,0.0
50,200.60951850957798,1.0,0.8661276426535888,1.0,0.8661276426535887,6,0.5
51,200.60951850957798,1.0,0.8758367022334151,1.0,0.875836702233415,6,1.0
52,200.60951850957798,1.0,0.8656968652660879,1.0,0.8656968652660879,6,2.0
53,200.60951850957798,1.0,0.8891576645238253,1.0,0.8891576645238253,6,3.0
54,200.60951850957798,1.0,0.8568659288223208,1.0,0.8568659288223208,6,4.0
55,200.60951850957798,1.0,0.8671217443170521,1.0,0.8671217443170521,6,5.0
56,200.60951850957798,1.0,0.8476870567963417,1.0,0.8476870567963417,7,0.0
57,200.60951850957798,1.0,0.8366690966929552,1.0,0.8366690966929551,7,0.5
58,200.60951850957798,1.0,0.8780237258930348,1.0,0.8780237258930347,7,1.0
59,200.60951850957798,1.0,0.8565345616011665,1.0,0.8565345616011664,7,2.0
60,200.60951850957798,1.0,0.8791172377228444,1.0,0.8791172377228444,7,3.0
61,200.60951850957798,1.0,0.8816356286036185,1.0,0.8816356286036185,7,4.0
62,200.60951850957798,1.0,0.8829445291271788,1.0,0.8829445291271787,7,5.0
63,200.60951850957798,1.0,0.8498704275889565,1.0,0.8498704275889565,8,0.0
64,200.60951850957798,1.0,0.869937539453138,1.0,0.8699375394531379,8,0.5
65,200.60951850957798,1.0,0.8399116249709292,1.0,0.8399116249709293,8,1.0
66,200.60951850957798,1.0,0.8568141798730855,1.0,0.8568141798730855,8,2.0
67,200.60951850957798,1.0,0.8720970796371973,1.0,0.8720970796371972,8,3.0
68,200.60951850957798,1.0,0.8676201867171667,1.0,0.8676201867171667,8,4.0
69,200.60951850957798,1.0,0.8824379547493273,1.0,0.8824379547493273,8,5.0
70,200.60951850957798,1.0,0.8111232931326623,1.0,0.8111232931326622,9,0.0
71,200.60951850957798,1.0,0.8220040532908071,1.0,0.8220040532908071,9,0.5
72,200.60951850957798,1.0,0.8304179540848533,1.0,0.8304179540848533,9,1.0
73,200.60951850957798,1.0,0.8019369414266255,1.0,0.8019369414266255,9,2.0
74,200.60951850957798,1.0,0.828100601348882,1.0,0.8281006013488821,9,3.0
75,200.60951850957798,1.0,0.8396790591049537,1.0,0.8396790591049537,9,4.0
76,200.60951850957798,1.0,0.8226186916508854,1.0,0.8226186916508854,9,5.0
77,200.60951850957798,1.0,0.8420346405874412,1.0,0.8420346405874412,10,0.0
78,200.60951850957798,1.0,0.8187131614475286,1.0,0.8187131614475287,10,0.5
79,200.60951850957798,1.0,0.8417794461457407,1.0,0.8417794461457407,10,1.0
80,200.60951850957798,1.0,0.8504313609272613,1.0,0.8504313609272613,10,2.0
81,200.60951850957798,1.0,0.8541028680562416,1.0,0.8541028680562416,10,3.0
82,200.60951850957798,1.0,0.8666814844084428,1.0,0.8666814844084428,10,4.0
83,200.60951850957798,1.0,0.8792601007606441,1.0,0.8792601007606441,10,5.0
84,200.60951850957798,1.0,0.8543415983404129,1.0,0.854341598340413,11,0.0
85,200.60951850957798,1.0,0.847797095722612,1.0,0.847797095722612,11,0.5
86,200.60951850957798,1.0,0.870336527379894,1.0,0.870336527379894,11,1.0
87,200.60951850957798,1.0,0.8627383186802332,1.0,0.8627383186802331,11,2.0
88,200.60951850957798,1.0,0.8763706411142942,1.0,0.8763706411142942,11,3.0
89,200.60951850957798,1.0,0.8617175409134314,1.0,0.8617175409134314,11,4.0
90,200.60951850957798,1.0,0.8829316078896244,1.0,0.8829316078896243,11,5.0
91,200.60951850957798,1.0,0.8357288682538113,1.0,0.8357288682538114,12,0.0
92,200.60951850957798,1.0,0.8569593993875333,1.0,0.8569593993875333,12,0.5
93,200.60951850957798,1.0,0.8352184793704106,1.0,0.8352184793704107,12,1.0
